Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1349442795.9527953,3495,1349442795,953289032,auk,0.08185462090363332,-0.2614555316257039,-0.8314168064835405,0.4834117498734944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.140545456038596,1.360047819616581,-0.0429350995990605,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,6.7688999999999995,-3.61008,12.340979999999998,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442795.9705102,3496,1349442795,973289013,auk,0.1078192981958905,-0.2811288754183385,-0.8211723329255414,0.4847860909516584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2876767119817183,1.4158110892178,0.27907814739389325,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,6.582509999999999,-3.4236899999999997,12.25269,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442795.9908059,3497,1349442795,993288994,auk,0.13614805715049955,-0.3037287379342254,-0.806485030010263,0.4886659970331191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3806154946504163,1.4603169851436555,0.639575904393322,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,6.150869999999999,-3.37464,12.08592,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.0110102,3498,1349442796,13288975,auk,0.16160262505446948,-0.3244425242426392,-0.7903535361407206,0.49392603489634745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3992032511841557,1.538595002095601,0.9197012493384119,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,5.70942,-3.0803399999999996,11.870099999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.0311296,3499,1349442796,33288956,auk,0.1883001406527737,-0.3462033300910779,-0.7701668834300619,0.5015269513511903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.260973174426205,1.561371548834127,1.1595094885624326,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,5.1698699999999995,-2.51136,11.70333,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.0527663,3500,1349442796,53290844,auk,0.2121159737982409,-0.3655607911140706,-0.7491282729656376,0.5100773983457805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0866147821519716,1.6069246423111792,1.3391038685926493,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,4.74804,-2.0699099999999997,11.595419999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.070855,3501,1349442796,73290825,auk,0.2347664860406234,-0.38301223311415,-0.7266064925502344,0.5198358695789431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.933985739065067,1.715309588860027,1.550899573322161,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,4.47336,-1.73637,11.350169999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.0908463,3502,1349442796,93291044,auk,0.25622702158269567,-0.3990396384801301,-0.7022964855796182,0.5309375920718226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.796541060470514,1.7930640070363744,1.74201312641554,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,4.218299999999999,-1.4322599999999999,11.173589999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.1106195,3503,1349442796,113291025,auk,0.2761499544765575,-0.41343440492667666,-0.6763403003248296,0.5434859645124603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.648362606976195,1.8532778662301785,1.9210839076701582,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.9828599999999996,-0.8927099999999999,10.938149999999998,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.1309888,3504,1349442796,133291006,auk,0.2930496422745665,-0.4259820858659442,-0.6508315856516463,0.5559491135006978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45620185633162,1.787304420504793,2.0320868480969976,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.64932,-0.22563,10.751759999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.1510782,3505,1349442796,153290987,auk,0.3095343408262092,-0.4383615052414163,-0.6219502426728527,0.5702679880643341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.337083134883007,1.8315485170428492,2.105652476068559,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.0803399999999996,0.30411,10.673279999999998,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.1706119,3506,1349442796,173290968,auk,0.3249186379329755,-0.44835724829730855,-0.5932449899953267,0.5843492435765537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2643029050748433,2.0493656076917417,2.1577505542405895,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,2.9724299999999997,0.8142299999999999,10.241639999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.1911674,3507,1349442796,193290949,auk,0.33971635434852193,-0.4563302023937167,-0.5633865636316022,0.599125299825365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1276436246436874,2.102510883414969,2.188904681388688,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.1490099999999996,1.09872,9.85905,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.2111633,3508,1349442796,213290930,auk,0.3528225926287854,-0.46274338425189177,-0.5334639943553693,0.6138411400258398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.934435676447915,2.0737129507570624,2.184454091796103,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,2.8743299999999996,1.5009299999999999,9.682469999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.2308924,3509,1349442796,233290911,auk,0.3630574848560215,-0.46779490976838717,-0.5057758296916256,0.6273340379610801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7003870237554755,1.9723965876787917,2.167698930976957,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,2.28573,1.8737099999999998,9.56475,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.2528462,3510,1349442796,253290892,auk,0.37276433045197543,-0.4710090994005011,-0.47613667445677244,0.6422546609109698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468432766165429,2.0284216566678097,2.2111576293516157,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,2.12877,2.2464899999999997,9.30969,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.270865,3511,1349442796,273290873,auk,0.38049572686371047,-0.4716856380651147,-0.4478711597519258,0.6573789507917234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2574224595993146,2.2334105773145434,2.2407409601729196,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,2.5898399999999997,2.88414,8.809379999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.2907765,3512,1349442796,293290854,auk,0.38725805727991175,-0.47014975416375887,-0.4186069961924096,0.6736160541957962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.137256540599505,2.4208589389787347,2.2294835864975564,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.15882,3.4236899999999997,8.48565,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.3109462,3513,1349442796,313290834,auk,0.39362777929413173,-0.46676120690486195,-0.3889848516653878,0.6898419618083139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0663089065059355,2.428189321837111,2.156703356689393,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.19806,3.7278,8.397359999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.331048,3514,1349442796,333291054,auk,0.39992490061586644,-0.46188909765280095,-0.3606118408104683,0.7047535992133391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.014472627721704,2.404103778159589,2.029207054831207,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.0018599999999998,3.93381,8.49546,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.3539228,3515,1349442796,353291035,auk,0.40618619064712347,-0.4555810729860955,-0.3329199033171734,0.718764914585917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749409201640324,2.472695217762966,1.9098265339947949,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.0705299999999998,4.0613399999999995,8.407169999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.3708544,3516,1349442796,373291016,auk,0.4123706835725266,-0.44778170853752164,-0.30528768799261824,0.732285045859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9390744040355489,2.549402438388117,1.8689858294981276,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.3844499999999997,4.208489999999999,8.142299999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.3960693,3517,1349442796,393290997,auk,0.41778534920288557,-0.4387745384785968,-0.2781577536513004,0.7453593565911546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819955682586936,2.5960027294163655,1.7849482260146006,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.6689399999999996,4.54203,7.86762,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.4109685,3518,1349442796,413290977,auk,0.42234751951085786,-0.4279124488028831,-0.251937916981021,0.7583144432950026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6068509809184284,2.654645792283375,1.6302247878253033,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.5904599999999998,5.07177,7.78914,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.432948,3519,1349442796,433290958,auk,0.4251824146832792,-0.41514834823074254,-0.22757781222493162,0.7714143520756506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243694414831461,2.685799919431474,1.4977542975989337,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.4923599999999997,5.6603699999999995,7.838189999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.451198,3520,1349442796,453290939,auk,0.42658293915311274,-0.4000020542861116,-0.20449694470428265,0.7849881223286095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12644910430698916,2.8470683423157497,1.377588378599124,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.6689399999999996,6.101819999999999,7.828379999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.4706008,3521,1349442796,473290920,auk,0.4269769049704535,-0.3823181327686639,-0.1816774937904059,0.7990724974795288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018325957145940458,2.9973411909124614,1.3283700936928842,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,4.03191,6.24897,7.769519999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.4910111,3522,1349442796,493290901,auk,0.42665793374258554,-0.36349649839611364,-0.15910347283705617,0.8127234389135456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05916666164260777,3.019070540099791,1.258207857762712,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,4.3164,6.45498,7.916669999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.5111208,3523,1349442796,513290882,auk,0.4257182268363736,-0.3432472797765541,-0.13645987414837507,0.8260290545814352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1308996938995747,3.166463595430712,1.2032299863248908,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,4.414499999999999,6.935669999999999,8.07363,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.5308735,3524,1349442796,533290863,auk,0.42402690612812677,-0.32110150233705637,-0.11356859500250978,0.8391645740291054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19530234329816545,3.324328626273599,1.2233885391854251,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,4.60089,7.288829999999999,8.014769999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.5525956,3525,1349442796,553292990,auk,0.4207859508856725,-0.29806409631100717,-0.0904657345259084,0.8520052399511584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3576179637336381,3.271183350550372,1.216319955714848,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,4.64994,7.475219999999999,7.9460999999999995,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.5709474,3526,1349442796,573292971,auk,0.4161344773302132,-0.27542190474187367,-0.0683560219295487,0.8638879125392573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42490040639801946,3.0868765815397707,1.1521791057040565,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,4.36545,7.612559999999999,8.03439,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.5935218,3527,1349442796,593292952,auk,0.4110436478509006,-0.252974807930338,-0.046971184705666594,0.8745516416549566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3856304982281471,3.13321507318022,1.156367895908843,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.85533,7.57332,8.142299999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.6107528,3528,1349442796,613292933,auk,0.40591216418991577,-0.229176812849183,-0.024551258685008917,0.8843701369403714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33772121026090274,3.297886888105885,1.209251372244271,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.9828599999999996,7.485029999999999,7.93629,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.6307836,3529,1349442796,633292913,auk,0.4003638919423296,-0.2046128399234948,-0.0012195702531676428,0.8932193753024117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35316737414105254,3.270921551162573,1.2312425208193996,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,4.2673499999999995,7.73028,7.847999999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.653204,3530,1349442796,653292894,auk,0.39419314281157336,-0.18057454790306982,0.021149086795317566,0.9008647595159112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36390114904081766,3.121957699504857,1.1438015252944838,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,4.002479999999999,8.18154,8.07363,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.6710808,3531,1349442796,673292875,auk,0.38771174064008784,-0.15737367748361653,0.04200223706212472,0.9072755611647946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41626102660064757,2.9321531433504733,1.035416578745636,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.6395099999999996,8.18154,8.07363,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.6931548,3532,1349442796,693292856,auk,0.38057393344753615,-0.13620879309330247,0.06054457960390798,0.9126582053238345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47045349987507146,2.560398012675681,0.9278170303601855,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.30597,7.897049999999999,8.07363,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.710917,3533,1349442796,713292837,auk,0.3727540325744201,-0.11809584232015007,0.07644095988977703,0.9172047660568123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.59402281091627,2.211943027515013,0.7945611419704185,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.1097699999999997,7.749899999999999,8.48565,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.731083,3534,1349442796,733293056,auk,0.36348113276057664,-0.10140918999443271,0.09030456955256212,0.9216521724759766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7914195493168287,2.1318324148484735,0.6948155752189425,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.0705299999999998,7.72047,8.79957,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.751081,3535,1349442796,753293037,auk,0.35209943049965625,-0.08429275830777734,0.10370275699725777,0.9263727436242131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0257300013970674,2.2334105773145434,0.6958627727701391,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.47274,7.847999999999999,8.858429999999998,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.7706482,3536,1349442796,773293018,auk,0.3376081824473544,-0.06649834313012415,0.11734449630388447,0.931573375903761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3498376434924144,2.30226381630572,0.6982189672603315,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.8160899999999995,8.152109999999999,8.86824,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.7910142,3537,1349442796,793292999,auk,0.3207643495370835,-0.05019236766677022,0.1297007392353093,0.9368930977095893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.645409152317654,2.1553943597503973,0.6181083545937918,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.6002699999999996,8.62299,8.966339999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.8110523,3538,1349442796,813292980,auk,0.3004114580076135,-0.03436010550773421,0.1404773229630951,0.9427822976596238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9087793364435983,1.9886281497223388,0.3460987906704755,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,2.4917399999999996,9.18216,9.0252,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.831051,3539,1349442796,833292961,auk,0.2767165321149817,-0.018348849758987783,0.14786341953562335,0.9493301268420868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.15146736893341,1.8359991066354349,-0.021205750411731103,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.63827,8.966339999999999,8.809379999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.8511765,3540,1349442796,853292942,auk,0.2517345286428891,-0.004773721155840224,0.15083782589013942,0.9559575769645874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4543692606170255,1.496445300659938,-0.3628539514896211,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.9809999999999999,8.36793,8.858429999999998,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.8709767,3541,1349442796,873292923,auk,0.22387670882368518,0.005248500679805118,0.14919510435873382,0.9631160331560655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8151288170042537,1.1571532940722404,-0.7301584925718277,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.5003099999999999,8.260019999999999,9.368549999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.8909037,3542,1349442796,893292904,auk,0.19258496340460027,0.014679084052973395,0.14509673127949305,0.9703826538710494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.119601505014664,1.2660618393966865,-0.9791297103688188,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.6572699999999999,8.554319999999999,9.34893,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.9106247,3543,1349442796,913292885,auk,0.15768664815932434,0.02549916169329016,0.13921991610222326,0.9772934711261029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4141258162887076,1.4118840984008127,-1.1697196646865995,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.1575799999999998,8.61318,8.87805,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.931208,3544,1349442796,933292866,auk,0.1214838272481982,0.035897574418700506,0.1317998953959369,0.983148936551123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6730454108220663,1.2995721610349777,-1.3582152239019871,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.0692899999999999,8.48565,8.25021,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.95123,3545,1349442796,953292847,auk,0.07848207684396097,0.044252972551690334,0.1207775490838787,0.9885823292330737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9714967129130967,0.9416923979135404,-1.6134696270061577,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.18639,8.46603,7.965719999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.9709315,3546,1349442796,973292828,auk,0.03515009248181668,0.04805183992002308,0.10708897004264893,0.9924653365100591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.194026192542373,0.5819800390775092,-1.878410607458897,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-1.19682,8.35812,7.6518,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442796.991074,3547,1349442796,993293047,auk,-0.009785959569412212,0.04877206674555875,0.09095617002465943,0.9946117310966716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3534620197120555,0.3772529178185743,-2.0441296199357586,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-1.7952299999999999,7.847999999999999,7.43598,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442797.0109136,3548,1349442797,13293028,auk,-0.053335198675591736,0.04803665374142519,0.07432091675214034,0.9946477958617729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.426242249520219,0.2659881780039358,-2.120051442397512,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-1.9031399999999998,7.004339999999999,7.122059999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442797.031189,3549,1349442797,33293009,auk,-0.10134483751128844,0.04510107283995832,0.055268106725079064,0.9922905590186378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.383307149921158,-0.02696533694331239,-2.181312499142513,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-1.9718099999999998,6.45498,6.82776,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442797.0529299,3550,1349442797,53294897,auk,-0.14634224820653915,0.038383737542696604,0.036910860329711824,0.987799687928595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.36733738726541,-0.4254240051736178,-2.214561021393005,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-2.28573,5.7879,6.46479,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442797.0705295,3551,1349442797,73294878,auk,-0.18812229177989218,0.028277119255031787,0.019348670539247624,0.9815477761222229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.251360258470387,-0.611563369898813,-2.2509511362970867,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-2.60946,5.120819999999999,6.25878,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
